event_id,user_id,title,start_time,end_time,status,description,location,event_type,with_whom
2054,1,Project Work - Test new codebase,2025-04-20 09:00:00,2025-04-20 10:34:00,completed,Test new codebase,Cafe,Project Work,
2051,1,Project Work - Implement module features,2025-04-20 10:00:00,2025-04-20 11:02:00,completed,Implement module features,Google Meet,Project Work,
2055,1,Client Meeting - Discuss contract terms,2025-04-20 11:00:00,2025-04-20 11:53:00,canceled,Discuss contract terms,Home,Client Meeting,Joyce Solis
2057,1,Break - Take a short walk,2025-04-20 12:00:00,2025-04-20 12:23:00,completed,Take a short walk,Google Meet,Break,
2049,1,Email & Communication - Sort inbox,2025-04-20 14:00:00,2025-04-20 14:15:00,completed,Sort inbox,Office,Email & Communication,
2058,1,Project Work - Fix reported bugs,2025-04-21 08:00:00,2025-04-21 10:00:00,completed,Fix reported bugs,Office,Project Work,
2059,1,Admin - Submit weekly report,2025-04-21 11:00:00,2025-04-21 11:23:00,completed,Submit weekly report,Google Meet,Admin,
2060,1,Client Meeting - Discuss contract terms,2025-04-22 10:00:00,2025-04-22 10:40:00,completed,Discuss contract terms,Google Meet,Client Meeting,Victoria Larson
2061,1,Break - Coffee break,2025-04-22 11:00:00,2025-04-22 11:29:00,completed,Coffee break,Zoom,Break,
2062,1,Admin - Submit weekly report,2025-04-22 12:00:00,2025-04-22 12:36:00,completed,Submit weekly report,Home,Admin,
2063,1,Project Work - Test new codebase,2025-04-23 08:00:00,2025-04-23 09:22:00,completed,Test new codebase,Google Meet,Project Work,
2064,1,Admin - Submit weekly report,2025-04-23 10:00:00,2025-04-23 10:21:00,completed,Submit weekly report,Zoom,Admin,
2056,1,Client Meeting - Discuss contract terms,2025-04-23 11:00:00,2025-04-23 11:53:00,completed,Discuss contract terms,Home,Client Meeting,Joyce Solis
2065,1,Project Work - Implement module features,2025-04-24 09:00:00,2025-04-24 10:21:00,canceled,Implement module features,Zoom,Project Work,
2067,1,Break - Lunch break,2025-04-24 11:00:00,2025-04-24 11:22:00,completed,Lunch break,Home,Break,
2068,1,Project Work - Implement module features,2025-04-25 09:00:00,2025-04-25 10:08:00,completed,Implement module features,Cafe,Project Work,
2069,1,Client Meeting - Review progress with client,2025-04-25 11:00:00,2025-04-25 11:55:00,completed,Review progress with client,Office,Client Meeting,Stephanie Salazar
2070,1,Break - Lunch break,2025-04-25 12:00:00,2025-04-25 12:19:00,completed,Lunch break,Cafe,Break,
2071,1,Email & Communication - Sort inbox,2025-04-25 13:00:00,2025-04-25 13:18:00,completed,Sort inbox,Zoom,Email & Communication,
2072,1,Project Work - Test new codebase,2025-04-26 09:00:00,2025-04-26 10:26:00,canceled,Test new codebase,Home,Project Work,
2074,1,Break - Take a short walk,2025-04-26 11:00:00,2025-04-26 11:20:00,upcoming,Take a short walk,Cafe,Break,
2075,1,Admin - Log expenses,2025-04-26 12:00:00,2025-04-26 12:27:00,completed,Log expenses,Zoom,Admin,
2076,1,Email & Communication - Schedule meetings,2025-04-26 13:00:00,2025-04-26 13:30:00,completed,Schedule meetings,Office,Email & Communication,
2077,1,Project Work - Implement module features,2025-04-27 08:00:00,2025-04-27 09:31:00,completed,Implement module features,Google Meet,Project Work,
2073,1,Project Work - Test new codebase,2025-04-27 09:00:00,2025-04-27 10:26:00,completed,Test new codebase,Home,Project Work,
2066,1,Project Work - Implement module features,2025-04-27 09:00:00,2025-04-27 10:21:00,completed,Implement module features,Zoom,Project Work,
2078,1,Client Meeting - Discuss contract terms,2025-04-27 10:00:00,2025-04-27 10:43:00,to be rescheduled,Discuss contract terms,Office,Client Meeting,Kathy Rivas
2079,1,Break - Coffee break,2025-04-27 11:00:00,2025-04-27 11:21:00,completed,Coffee break,Google Meet,Break,
2080,1,Project Work - Implement module features,2025-04-28 10:00:00,2025-04-28 11:20:00,canceled,Implement module features,Home,Project Work,
2081,1,Break - Mindfulness time,2025-04-28 12:00:00,2025-04-28 12:27:00,completed,Mindfulness time,Cafe,Break,
2082,1,Project Work - Write project documentation,2025-04-29 10:00:00,2025-04-29 11:56:00,to be rescheduled,Write project documentation,Cafe,Project Work,
2084,1,Client Meeting - Review progress with client,2025-04-29 12:00:00,2025-04-29 12:58:00,completed,Review progress with client,Cafe,Client Meeting,Stephanie Manning
2085,1,Break - Coffee break,2025-04-29 13:00:00,2025-04-29 13:16:00,completed,Coffee break,Google Meet,Break,
2086,1,Admin - Respond to internal emails,2025-04-29 14:00:00,2025-04-29 14:32:00,canceled,Respond to internal emails,Home,Admin,
2087,1,Email & Communication - Sort inbox,2025-04-29 15:00:00,2025-04-29 15:16:00,to be rescheduled,Sort inbox,Home,Email & Communication,
2088,1,Project Work - Implement module features,2025-04-30 08:00:00,2025-04-30 09:07:00,completed,Implement module features,Home,Project Work,
2089,1,Client Meeting - Align on next steps,2025-04-30 10:00:00,2025-04-30 10:44:00,completed,Align on next steps,Cafe,Client Meeting,David Wright
2083,1,Project Work - Write project documentation,2025-05-01 10:00:00,2025-05-01 11:56:00,completed,Write project documentation,Cafe,Project Work,
